"","dataset","cali_window_size","no_cali_cases","no_proj_cases","days_since_case","proj_window_size","proj_window_no","disease","reliability","sharpness","bias","mse","residual","null_bias","null_mse","null_residual","pred_type","outbreak_size","prop_zero"
"1","19b73be271cd75919a9905a50309a69d",1,1,1,8,9,1,"sars",0.29904044477256,1,-0.0614,0.0990277777777778,0.0597,0.777777777777778,0.0548696844993141,0,2,43,0.2667
"2","19b73be271cd75919a9905a50309a69d",1,1,4,8,9,2,"sars",0.833874661653514,1,-0.310477777777778,0.272877777777778,0.304644444444444,0.111111111111111,0.182441700960219,0.333333333333333,2,43,0.2667
"3","19b73be271cd75919a9905a50309a69d",1,1,2,8,9,3,"sars",0.040044051768639,1,-0.0201333333333333,0.351566666666667,-0.0134111111111111,0.555555555555556,0.0973936899862826,0.111111111111111,2,43,0.2667
"4","19b73be271cd75919a9905a50309a69d",1,1,4,8,9,4,"sars",0.751624976473213,1,0.0445444444444444,0.877736111111111,0.0188333333333333,0.555555555555556,0.285322359396433,0.333333333333333,2,43,0.2667
"5","19b73be271cd75919a9905a50309a69d",2,2,4,2,9,1,"sars",0.0180536738271595,1,-0.285666666666667,0.280216666666667,0.2787,0.111111111111111,0.182441700960219,0.333333333333333,2,43,0.0612
"6","19b73be271cd75919a9905a50309a69d",2,2,2,2,9,2,"sars",0.725142462370232,1,0.0483444444444445,0.425566666666667,-0.0912,0.555555555555556,0.0973936899862826,0.111111111111111,2,43,0.0612
"7","19b73be271cd75919a9905a50309a69d",2,2,4,2,9,3,"sars",0.336250698771828,1,0.148866666666667,1.03354722222222,-0.137433333333333,0.555555555555556,0.285322359396433,0.333333333333333,2,43,0.0612
"8","19b73be271cd75919a9905a50309a69d",2,2,10,2,9,4,"sars",0.904554901560407,0.611111111111111,-0.100422222222222,1.85279907407407,0.0227222222222222,-0.333333333333333,0.631915866483768,1,2,43,0.0612
"9","19b73be271cd75919a9905a50309a69d",3,6,2,0,9,1,"sars",0.908465465196939,1,0.133188888888889,0.546655555555556,-0.198044444444444,0.555555555555556,0.10562414266118,1.23237646939186e-17,2,43,0
"10","19b73be271cd75919a9905a50309a69d",3,6,4,0,9,2,"sars",0.922333666407733,0.555555555555556,0.362277777777778,1.805825,-0.571344444444444,0.555555555555556,0.286351165980796,0.222222222222222,2,43,0
"11","19b73be271cd75919a9905a50309a69d",3,6,10,0,9,3,"sars",0.998425370398049,0.62962962962963,0.330888888888889,3.70376111111111,-0.999044444444444,-0.333333333333333,0.56572930955647,0.888888888888889,3,43,0
"12","19b73be271cd75919a9905a50309a69d",3,6,7,0,9,4,"sars",0.999933333333353,0.625925925925926,0.804888888888889,13.7632083333333,-3.28862222222222,-0.111111111111111,0.370713305898491,0.555555555555556,3,43,0
"13","19b73be271cd75919a9905a50309a69d",4,8,4,0,9,1,"sars",0.546621617267072,0.62962962962963,0.292433333333333,1.41001666666667,-0.3943,0.555555555555556,0.286351165980796,0.222222222222222,2,43,0
"14","19b73be271cd75919a9905a50309a69d",4,8,10,0,9,2,"sars",0.888194524190515,0.537037037037037,0.145444444444444,2.16492407407407,-0.424033333333333,-0.333333333333333,0.56572930955647,0.888888888888889,3,43,0
"15","19b73be271cd75919a9905a50309a69d",4,8,7,0,9,3,"sars",0.999933324193253,0.62037037037037,0.656455555555556,6.93366111111111,-2.04451111111111,-0.111111111111111,0.370713305898491,0.555555555555556,3,43,0
"16","19b73be271cd75919a9905a50309a69d",4,8,14,0,9,4,"sars",0.999933333333353,0.567724867724868,0.701122222222222,14.1322425925926,-3.80001111111111,-0.777777777777778,0.775034293552812,1.33333333333333,3,43,0
"17","19b73be271cd75919a9905a50309a69d",5,12,10,1,9,1,"sars",0.999889593797229,0.5,-0.0573222222222222,1.29543518518519,0.0568777777777778,-0.333333333333333,0.543415637860082,0.844444444444444,2,43,1e-04
"18","19b73be271cd75919a9905a50309a69d",5,12,7,1,9,2,"sars",0.985057159654382,0.555555555555556,0.376811111111111,2.45729166666667,-0.826111111111111,-0.111111111111111,0.358641975308642,0.511111111111111,2,43,1e-04
"19","19b73be271cd75919a9905a50309a69d",5,12,14,1,9,3,"sars",0.83007568544669,0.648148148148148,0.332011111111111,3.3325962962963,-1.20041111111111,-0.777777777777778,0.735308641975309,1.28888888888889,2,43,1e-04
"20","19b73be271cd75919a9905a50309a69d",6,22,7,1,9,1,"sars",0.967839370732654,0.555555555555556,0.393,2.32919444444444,-0.825177777777778,-0.111111111111111,0.338515470202713,0.37037037037037,3,43,0
"21","19b73be271cd75919a9905a50309a69d",6,22,14,1,9,2,"sars",0.999863934849975,0.703703703703704,0.390077777777778,2.72781296296296,-1.16095555555556,-0.777777777777778,0.621094345374181,1.14814814814815,3,43,0
"22","19b73be271cd75919a9905a50309a69d",7,29,14,1,9,1,"sars",0.610927183627228,0.62962962962963,0.0742222222222222,1.39391111111111,-0.330322222222222,-0.777777777777778,0.582710450435318,1.0952380952381,3,43,0
