"","dataset","cali_window_size","proj_window_size","disease","days_since_data","reliability","sharpness","bias","bias_score","rmse","sum_rmse"
"54","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",54,NA,NA,-0.651930386077215,-0.392433478039764,NA,122648893.965124
"55","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",55,NA,NA,-0.677874512158511,-0.392433478039764,NA,122648893.965124
"56","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",56,NA,NA,-0.660224314039656,-0.392433478039764,NA,122648893.965124
"57","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",57,NA,NA,-0.63261217948718,-0.392433478039764,NA,122648893.965124
"58","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",58,NA,NA,-0.632839110398718,-0.392433478039764,NA,122648893.965124
"59","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",59,NA,NA,-0.659418837675351,-0.392433478039764,NA,122648893.965124
"60","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",60,NA,NA,-0.663826801643781,-0.392433478039764,NA,122648893.965124
"61","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",61,NA,NA,-0.654802486464809,-0.392433478039764,NA,122648893.965124
"62","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",62,NA,NA,-0.647176812756995,-0.392433478039764,NA,122648893.965124
"63","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",63,NA,NA,-0.662487462387161,-0.392433478039764,NA,122648893.965124
"64","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",64,NA,NA,-0.659679037111334,-0.392433478039764,NA,122648893.965124
"65","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",65,NA,NA,-0.629741119807345,-0.392433478039764,NA,122648893.965124
"66","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",66,NA,NA,-0.651174462959245,-0.392433478039764,NA,122648893.965124
"67","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",67,NA,NA,-0.665093866077703,-0.392433478039764,NA,122648893.965124
"68","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",68,NA,NA,-0.643431096826035,-0.392433478039764,NA,122648893.965124
"69","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",69,NA,NA,-0.655951783023606,-0.392433478039764,NA,122648893.965124
"70","4d63d73990c35f7df54ae0780957041b",10,10,"ebola",70,NA,NA,-0.642979193888833,-0.392433478039764,NA,122648893.965124
"71","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",1,0.992627312587426,NA,0.00730000000000008,-0.727361666666667,0.0871779788708135,3387631.24058848
"72","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",2,0.999976304220182,NA,-0.9932,-0.727361666666667,0.99694533450937,3387631.24058848
"73","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",3,0.99491298291966,NA,0.0051000000000001,-0.727361666666667,0.0714142842854285,3387631.24058848
"74","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",4,0.993521079303448,NA,0.00600000000000001,-0.727361666666667,0.0877496438739212,3387631.24058848
"75","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",5,0.999980238152418,NA,-0.9937,-0.727361666666667,0.996845023060255,3387631.24058848
"76","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",6,0.994017964053935,NA,0.00530000000000008,-0.727361666666667,0.0871779788708135,3387631.24058848
"77","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",7,0.990247863518235,NA,0.00770000000000004,-0.727361666666667,0.126491106406735,3387631.24058848
"78","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",8,0.999965745003748,NA,-0.9924,-0.727361666666667,0.999649938728553,3387631.24058848
"79","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",9,0.990445932897216,NA,0.00659999999999994,-0.727361666666667,0.18,3387631.24058848
"80","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",10,0.98688673793365,NA,0.0089999999999999,-0.727361666666667,0.17606816861659,3387631.24058848
"81","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",11,0.99987335717617,NA,-0.9881,-0.727361666666667,1.02313244499429,3387631.24058848
"82","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",12,0.983045375182001,NA,0.00859999999999994,-0.727361666666667,0.326955654485436,3387631.24058848
"83","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",13,0.999770052178246,NA,-0.9862,-0.727361666666667,1.06920531236989,3387631.24058848
"84","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",14,0.999999976688542,NA,-0.996,-0.727361666666667,3.0332655670086,3387631.24058848
"85","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",15,0.99946733205547,NA,-0.9834,-0.727361666666667,1.2401612798342,3387631.24058848
"86","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",16,0.958773898388616,NA,0.0117,-0.727361666666667,1.10792599030802,3387631.24058848
"87","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",17,0.949233938702691,NA,0.0127999999999999,-0.727361666666667,1.32759180473518,3387631.24058848
"88","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",18,0.999958545552739,NA,-0.9876,-0.727361666666667,2.65983082168773,3387631.24058848
"89","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",19,0.916585432506822,NA,0.0137,-0.727361666666667,2.7207903263574,3387631.24058848
"90","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",20,0.994725460858211,NA,-0.9772,-0.727361666666667,3.65611816001617,3387631.24058848
"91","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",21,0.869445175569282,NA,0.0148999999999999,-0.727361666666667,4.64550320202236,3387631.24058848
"92","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",22,0.999199361115851,NA,-0.9818,-0.727361666666667,6.62082321165578,3387631.24058848
"93","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",23,0.793898229804297,NA,0.014,-0.727361666666667,8.66746791167986,3387631.24058848
"94","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",24,0.996343560980647,NA,-0.9808,-0.727361666666667,11.89095034049,3387631.24058848
"95","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",25,0.992417711877905,NA,-0.9797,-0.727361666666667,16.6068028229398,3387631.24058848
"96","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",26,0.596545358059879,NA,0.0162,-0.727361666666667,21.3867388818398,3387631.24058848
"97","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",27,0.850254793409761,NA,-0.9714,-0.727361666666667,30.3136916260623,3387631.24058848
"98","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",28,0.772884832773555,NA,-0.9718,-0.727361666666667,41.0560482754977,3387631.24058848
"99","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",29,0.667656896335593,NA,-0.9701,-0.727361666666667,56.3557317404361,3387631.24058848
"100","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",30,0.206263665292199,NA,0.0168999999999999,-0.727361666666667,76.0089165822011,3387631.24058848
"101","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",31,0.37964064410769,NA,-0.9704,-0.727361666666667,105.602323364593,3387631.24058848
"102","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",32,0.236478869847885,NA,-0.9694,-0.727361666666667,141.780515586593,3387631.24058848
"103","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",33,0.29040789665498,NA,-0.9722,-0.727361666666667,192.747835266703,3387631.24058848
"104","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",34,0.0416408022012959,NA,-0.9674,-0.727361666666667,268.71910445668,3387631.24058848
"105","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",35,0.0403575272286292,NA,-0.9725,-0.727361666666667,362.536402172251,3387631.24058848
"106","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",36,0.0238061843105772,NA,-0.9734,-0.727361666666667,497.309396352009,3387631.24058848
"107","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",37,0.00060324920314808,NA,-0.9696,-0.727361666666667,679.022648075894,3387631.24058848
"108","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",38,2.1869852902241e-06,NA,-0.9672,-0.727361666666667,925.529503797691,3387631.24058848
"109","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",39,1.03038681222171e-06,NA,-0.9711,-0.727361666666667,1269.15232809147,3387631.24058848
"110","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",40,1.00461543659761e-11,NA,-0.9662,-0.727361666666667,1734.89789690921,3387631.24058848
"111","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",41,6.60694302324986e-16,NA,-0.9656,-0.727361666666667,2371.37564335556,3387631.24058848
"112","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",42,4.13658179210913e-20,NA,-0.969,-0.727361666666667,3229.76494898623,3387631.24058848
"113","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",43,2.21113139188099e-26,NA,-0.97,-0.727361666666667,4423.80605046153,3387631.24058848
"114","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",44,2.97010473591631e-38,NA,-0.9683,-0.727361666666667,6072.15499619369,3387631.24058848
"115","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",45,1.01836321758718e-47,NA,-0.9714,-0.727361666666667,8284.86359212993,3387631.24058848
"116","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",46,8.73621530730784e-70,NA,-0.9683,-0.727361666666667,11336.065509651,3387631.24058848
"117","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",47,8.74574985727313e-100,NA,-0.9651,-0.727361666666667,15503.2876418907,3387631.24058848
"118","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",48,2.09441330486851e-135,NA,-0.9648,-0.727361666666667,21211.6397509198,3387631.24058848
"119","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",49,2.84483639999405e-179,NA,-0.9678,-0.727361666666667,29005.8958444279,3387631.24058848
"120","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",50,2.87571578978741e-242,NA,-0.9687,-0.727361666666667,39640.572691601,3387631.24058848
"121","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",51,0,NA,-0.9676,-0.727361666666667,54301.7285802634,3387631.24058848
"122","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",52,0,NA,-0.9659,-0.727361666666667,74277.6949344795,3387631.24058848
"123","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",53,0,NA,-0.9683,-0.727361666666667,101575.559313812,3387631.24058848
"124","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",54,0,NA,-0.9684,-0.727361666666667,138949.243775338,3387631.24058848
"125","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",55,0,NA,-0.9638,-0.727361666666667,190119.997498255,3387631.24058848
"126","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",56,0,NA,-0.9663,-0.727361666666667,260129.360422322,3387631.24058848
"127","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",57,0,NA,-0.9684,-0.727361666666667,355889.096979436,3387631.24058848
"128","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",58,0,NA,-0.9647,-0.727361666666667,486841.027765599,3387631.24058848
"129","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",59,0,NA,-0.9678,-0.727361666666667,666218.256934172,3387631.24058848
"130","4d63d73990c35f7df54ae0780957041b",20,10,"ebola",60,0,NA,-0.9645,-0.727361666666667,911777.022589701,3387631.24058848
"131","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",1,0.941531009651497,NA,-0.6241,-0.110202,0.892300397848169,63633.7111316129
"132","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",2,0.661927000681021,NA,0.3219,-0.110202,0.794229186066591,63633.7111316129
"133","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",3,0.930563400884009,NA,-0.5927,-0.110202,0.904654630231891,63633.7111316129
"134","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",4,0.998592185263579,NA,-0.9691,-0.110202,2.64142007261246,63633.7111316129
"135","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",5,0.905828245699468,NA,-0.5286,-0.110202,0.947100839404126,63633.7111316129
"136","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",6,0.574072261196436,NA,0.3678,-0.110202,1.07135428313887,63633.7111316129
"137","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",7,0.537514254140923,NA,0.3859,-0.110202,1.19766439372639,63633.7111316129
"138","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",8,0.966620408215854,NA,-0.7706,-0.110202,1.72710740835653,63633.7111316129
"139","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",9,0.459002326640908,NA,0.4169,-0.110202,1.51006622371338,63633.7111316129
"140","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",10,0.78595304073016,NA,-0.3852,-0.110202,1.5026310259009,63633.7111316129
"141","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",11,0.371874071311119,NA,0.4387,-0.110202,2.0044450603596,63633.7111316129
"142","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",12,0.894919425045143,NA,-0.618,-0.110202,2.22229610988275,63633.7111316129
"143","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",13,0.273104711152861,NA,0.4622,-0.110202,2.81920201475524,63633.7111316129
"144","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",14,0.818546332936157,NA,-0.5498,-0.110202,3.01132861043095,63633.7111316129
"145","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",15,0.761098553477914,NA,-0.5099,-0.110202,3.53277511313698,63633.7111316129
"146","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",16,0.142987223338093,NA,0.4881,-0.110202,4.73520854873362,63633.7111316129
"147","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",17,0.344830177929266,NA,-0.1869,-0.110202,5.29006616215714,63633.7111316129
"148","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",18,0.273133564006686,0,-0.1662,-0.110202,6.42681102880737,63633.7111316129
"149","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",19,0.193311128589371,0,-0.137,-0.110202,8.06229495863306,63633.7111316129
"150","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",20,0.0290452593014883,0,0.518,-0.110202,10.2889503837855,63633.7111316129
"151","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",21,0.0824055915381443,0,-0.1011,-0.110202,12.4081062213377,63633.7111316129
"152","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",22,0.0467508036363134,0,-0.0843,-0.110202,15.0303193578846,63633.7111316129
"153","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",23,0.0754894725139056,0,-0.2906,-0.110202,18.8220137073587,63633.7111316129
"154","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",24,0.00884175962905052,0,-0.0467,-0.110202,23.7850625393334,63633.7111316129
"155","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",25,0.0133226247014107,0,-0.2405,-0.110202,29.4173180286715,63633.7111316129
"156","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",26,0.0147892131198667,0,-0.3432,-0.110202,36.6132926681007,63633.7111316129
"157","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",27,0.000869659391408598,0,-0.2043,-0.110202,46.6839437065893,63633.7111316129
"158","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",28,1.83797462103054e-05,0,-0.00270000000000004,-0.110202,59.0681420056531,63633.7111316129
"159","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",29,7.74416613317027e-05,0,-0.2802,-0.110202,73.755546910046,63633.7111316129
"160","4d63d73990c35f7df54ae0780957041b",30,10,"ebola",30,6.58998030901075e-08,0,0.0309999999999999,-0.110202,94.183121630152,63633.7111316129
