"","dataset","cali_window_size","no_cali_cases","no_proj_cases","days_since_case","proj_window_size","proj_window_no","disease","reliability","sharpness","bias","mse","residual","null_bias","null_mse","null_residual","pred_type","outbreak_size","prop_zero"
"1","68e47fe70a947089fcaaba57f1e53376",1,1,2,8,9,1,"sars",0.104066925484626,1,-0.172333333333333,0.143811111111111,0.1709,0.555555555555556,0.0973936899862826,0.111111111111111,2,73,0.2779
"2","68e47fe70a947089fcaaba57f1e53376",1,1,3,8,9,2,"sars",0.14894275662103,1,-0.206133333333333,0.247838888888889,0.198511111111111,0.333333333333333,0.139917695473251,0.222222222222222,2,73,0.2779
"3","68e47fe70a947089fcaaba57f1e53376",1,1,5,8,9,3,"sars",0.773203220221808,1,-0.346955555555556,0.375505555555556,0.326744444444444,-0.111111111111111,0.224965706447188,0.444444444444444,2,73,0.2779
"4","68e47fe70a947089fcaaba57f1e53376",1,1,7,8,9,4,"sars",0.295141887342506,1,-0.282444444444444,0.706166666666667,0.369911111111111,-0.111111111111111,0.401463191586648,0.666666666666667,2,73,0.2779
"5","68e47fe70a947089fcaaba57f1e53376",2,3,3,1,9,1,"sars",0.434422791245074,1,-0.123344444444444,0.308838888888889,0.1068,0.333333333333333,0.134259259259259,0.166666666666667,2,73,0.015
"6","68e47fe70a947089fcaaba57f1e53376",2,3,5,1,9,2,"sars",0.0904614714912969,1,-0.103211111111111,0.551233333333333,0.0390222222222222,-0.111111111111111,0.205246913580247,0.388888888888889,2,73,0.015
"7","68e47fe70a947089fcaaba57f1e53376",2,3,7,1,9,3,"sars",0.804691650844828,0.5,0.0853333333333333,1.33819814814815,-0.242944444444444,-0.111111111111111,0.377057613168724,0.611111111111111,2,73,0.015
"8","68e47fe70a947089fcaaba57f1e53376",2,3,10,1,9,4,"sars",0.997879720422189,0.592592592592593,0.248744444444444,3.31297777777778,-0.8421,-0.333333333333333,0.596965020576132,0.944444444444444,2,73,0.015
"9","68e47fe70a947089fcaaba57f1e53376",3,6,5,0,9,1,"sars",0.246990373656879,0.944444444444444,-0.0742,0.57495,0.00456666666666666,-0.111111111111111,0.189986282578875,0.333333333333333,2,73,0
"10","68e47fe70a947089fcaaba57f1e53376",3,6,7,0,9,2,"sars",0.932680927010309,0.5,0.167244444444444,1.43142222222222,-0.372166666666667,-0.111111111111111,0.356881572930956,0.555555555555556,2,73,0
"11","68e47fe70a947089fcaaba57f1e53376",3,6,10,0,9,3,"sars",0.997702722538949,0.657407407407407,0.3982,3.689075,-1.15204444444444,-0.333333333333333,0.56572930955647,0.888888888888889,2,73,0
"12","68e47fe70a947089fcaaba57f1e53376",3,6,16,0,9,4,"sars",0.999933333333353,0.57037037037037,0.530888888888889,10.3060733333333,-2.63743333333333,-0.777777777777778,1.03045267489712,1.55555555555556,3,73,0
"13","68e47fe70a947089fcaaba57f1e53376",4,11,7,0,9,1,"sars",0.731138731408775,0.5,0.162755555555556,1.36071481481481,-0.351322222222222,-0.111111111111111,0.334547896662094,0.472222222222222,2,73,0
"14","68e47fe70a947089fcaaba57f1e53376",4,11,10,0,9,2,"sars",0.995062581318754,0.657407407407407,0.406755555555556,3.23563796296296,-1.08236666666667,-0.333333333333333,0.52584162094193,0.805555555555556,3,73,0
"15","68e47fe70a947089fcaaba57f1e53376",4,11,16,0,9,3,"sars",0.999933333333353,0.664814814814815,0.556388888888889,8.59143333333333,-2.45706666666667,-0.777777777777778,0.962088477366255,1.47222222222222,3,73,0
"16","68e47fe70a947089fcaaba57f1e53376",4,11,29,0,9,4,"sars",0.999933333333353,0.6498075998076,0.649977777777778,19.6839855555556,-4.99876666666667,-0.777777777777778,2.18400420096022,2.91666666666667,3,73,0
"17","68e47fe70a947089fcaaba57f1e53376",5,18,10,0,9,1,"sars",0.859728020741853,0.574074074074074,0.2381,2.14485925925926,-0.598022222222222,-0.333333333333333,0.490740740740741,0.711111111111111,3,73,0
"18","68e47fe70a947089fcaaba57f1e53376",5,18,16,0,9,2,"sars",0.994165129616914,0.705555555555556,0.387988888888889,4.01300555555556,-1.18232222222222,-0.777777777777778,0.892444444444444,1.37777777777778,3,73,0
"19","68e47fe70a947089fcaaba57f1e53376",5,18,29,0,9,3,"sars",0.999933333333334,0.66031746031746,0.413555555555556,7.54407925925926,-2.15557777777778,-0.777777777777778,2.081,2.82222222222222,3,73,0
"20","68e47fe70a947089fcaaba57f1e53376",6,28,16,0,9,1,"sars",0.999933333333353,0.666666666666667,0.211966666666667,2.30921296296296,-0.410444444444444,-0.777777777777778,0.816826703246456,1.25925925925926,3,73,0
"21","68e47fe70a947089fcaaba57f1e53376",6,28,29,0,9,2,"sars",0.997746541441977,0.722222222222222,0.0654,3.04645555555556,-0.207644444444444,-0.777777777777778,1.96022328913275,2.7037037037037,3,73,0
"22","68e47fe70a947089fcaaba57f1e53376",7,44,29,0,9,1,"sars",0.999933333333353,0.737037037037037,-0.0238555555555556,2.5370812962963,0.1582,-0.777777777777778,1.79494485036813,2.52380952380952,3,73,0
