"","dataset","cali_window_size","no_cali_cases","no_proj_cases","days_since_case","proj_window_size","proj_window_no","disease","reliability","sharpness","bias","mse","residual","null_bias","null_mse","null_residual","pred_type","outbreak_size","prop_zero"
"1","b75475805094daf50b7baf46bb64cc9f",1,1,3,11,12,1,"ebola",0.368274732077382,1,-0.117708333333333,0.274175,0.098775,0.5,0.110243055555556,0.166666666666667,2,152,0.4302
"2","b75475805094daf50b7baf46bb64cc9f",1,1,3,11,12,2,"ebola",0.498216912230238,1,0.00298333333333332,1.78955833333333,-0.237825,0.5,0.110243055555556,0.166666666666667,2,152,0.4302
"3","b75475805094daf50b7baf46bb64cc9f",1,1,9,11,12,3,"ebola",0.998637634275194,1,-0.149108333333333,35.5184958333333,-1.42490833333333,-0.166666666666667,0.382040895061728,0.666666666666667,2,152,0.4302
"4","b75475805094daf50b7baf46bb64cc9f",1,1,13,11,12,4,"ebola",NA,1,-0.108216666666667,1463.66575069444,-10.1107,-0.333333333333333,0.633873456790123,1,2,152,0.4302
"5","b75475805094daf50b7baf46bb64cc9f",2,4,3,2,12,1,"ebola",0.898733322256898,0.916666666666667,0.2008,1.02021666666667,-0.367891666666667,0.5,0.107638888888889,0.0833333333333333,2,152,0.0316
"6","b75475805094daf50b7baf46bb64cc9f",2,4,9,2,12,2,"ebola",0.999595564720233,0.486111111111111,0.233916666666667,8.13959722222222,-1.298275,-0.166666666666667,0.342978395061728,0.583333333333333,2,152,0.0316
"7","b75475805094daf50b7baf46bb64cc9f",2,4,13,2,12,3,"ebola",0.999950000000015,0.276388888888889,0.41835,226.600877777778,-7.03043333333333,-0.333333333333333,0.58179012345679,0.916666666666667,2,152,0.0316
"8","b75475805094daf50b7baf46bb64cc9f",2,4,22,2,12,4,"ebola",0.999950000000015,0.143584656084656,0.488025,5624.67546805556,-35.0194833333333,-0.5,1.17299382716049,1.66666666666667,2,152,0.0316
"9","b75475805094daf50b7baf46bb64cc9f",3,7,9,0,12,1,"ebola",0.568271722980814,1,-0.195566666666667,0.650286111111111,0.232408333333333,-0.166666666666667,0.332058041838134,0.555555555555556,2,152,0.0255
"10","b75475805094daf50b7baf46bb64cc9f",3,7,13,0,12,2,"ebola",0.668979046971944,0.625,-0.116458333333333,1.51141805555556,0.104791666666667,-0.333333333333333,0.566315157750343,0.888888888888889,2,152,0.0255
"11","b75475805094daf50b7baf46bb64cc9f",3,7,22,0,12,3,"ebola",0.999805123045294,0.5,-0.0812,4.47429361111111,-0.214041666666667,-0.5,1.14986711248285,1.63888888888889,2,152,0.0255
"12","b75475805094daf50b7baf46bb64cc9f",3,7,39,0,12,4,"ebola",0.999950000000015,0.333333333333333,-0.141416666666667,17.0370180555556,-1.32939166666667,-0.833333333333333,2.3122381544353,3.05555555555556,2,152,0.0255
"13","b75475805094daf50b7baf46bb64cc9f",4,16,13,0,12,1,"ebola",0.951334244428488,0.513888888888889,0.0781333333333333,1.6515375,-0.233508333333333,-0.333333333333333,0.503086419753086,0.75,3,152,0
"14","b75475805094daf50b7baf46bb64cc9f",4,16,22,0,12,2,"ebola",0.999948495688803,0.597222222222222,0.248675,4.027145,-0.944041666666667,-0.5,1.04567901234568,1.5,3,152,0
"15","b75475805094daf50b7baf46bb64cc9f",4,16,39,0,12,3,"ebola",0.999950000000015,0.553571428571429,0.333133333333333,11.6535574074074,-2.7154,-0.833333333333333,2.14547325102881,2.91666666666667,2,152,0
"16","b75475805094daf50b7baf46bb64cc9f",4,16,62,0,12,4,"ebola",0.999950000000015,0.450943500943501,0.436308333333333,62.6512979415954,-8.175725,-1,3.87000859223081,4.83333333333333,3,152,0
"17","b75475805094daf50b7baf46bb64cc9f",5,29,22,0,12,1,"ebola",0.999946959548197,0.625,0.0656666666666667,2.04072833333333,-0.170933333333333,-0.5,0.954581790123457,1.35,3,152,0
"18","b75475805094daf50b7baf46bb64cc9f",5,29,39,0,12,2,"ebola",0.999950000000015,0.672222222222222,0.084975,2.8972599537037,-0.430058333333333,-0.833333333333333,1.97906931584362,2.76666666666667,3,152,0
"19","b75475805094daf50b7baf46bb64cc9f",5,29,62,0,12,3,"ebola",0.999950000000015,0.623412698412698,0.194341666666667,7.70676220797721,-1.75534166666667,-1,3.65794344672817,4.68333333333333,3,152,0
"20","b75475805094daf50b7baf46bb64cc9f",6,51,39,0,12,1,"ebola",0.998731468038908,0.741666666666667,-0.00584166666666666,1.95110462962963,0.0317333333333333,-0.833333333333333,1.75614310056584,2.54166666666667,3,152,0
"21","b75475805094daf50b7baf46bb64cc9f",6,51,62,0,12,2,"ebola",0.999950000000015,0.695039682539683,0.129891666666667,3.46436697649573,-0.579775,-1,3.35740668314453,4.45833333333333,3,152,0
"22","b75475805094daf50b7baf46bb64cc9f",7,90,62,0,12,1,"ebola",0.998773625648261,0.729960317460318,0.0700333333333333,2.64319197496947,-0.177525,-0.833333333333333,2.9168564098411,4.0952380952381,3,152,0
