"","dataset","cali_window_size","no_cali_cases","no_proj_cases","days_since_case","proj_window_size","proj_window_no","disease","reliability","sharpness","bias","mse","residual","null_bias","null_mse","null_residual","pred_type","outbreak_size","prop_zero"
"1","776bd4425aad8f9fe348f97eb64e035f",1,1,2,8,9,1,"sars",0.85623465559056,1,-0.0657444444444444,0.191337037037037,0.166877777777778,0.777777777777778,0.143118427069044,0.111111111111111,2,38,0.2396
"2","776bd4425aad8f9fe348f97eb64e035f",1,1,4,8,9,2,"sars",0.0640688701702692,1,-0.2116,0.348859259259259,0.298055555555556,0.333333333333333,0.228166438042981,0.333333333333333,2,38,0.2396
"3","776bd4425aad8f9fe348f97eb64e035f",1,1,0,8,9,3,"sars",0.849522880935987,1,0.2023,0.356955555555556,-0.247488888888889,1,0.0123456790123457,-0.111111111111111,2,38,0.2396
"4","776bd4425aad8f9fe348f97eb64e035f",1,1,4,8,9,4,"sars",0.611730640549139,1,-0.0176444444444444,0.734981481481481,-0.0108333333333333,0.333333333333333,0.228166438042981,0.333333333333333,2,38,0.2396
"5","776bd4425aad8f9fe348f97eb64e035f",2,3,4,2,9,1,"sars",0.0378455772842227,1,-0.152833333333333,0.410987037037037,0.223633333333333,0.333333333333333,0.220164609053498,0.277777777777778,2,38,0.0113
"6","776bd4425aad8f9fe348f97eb64e035f",2,3,0,2,9,2,"sars",0.489352744630741,1,0.381366666666667,0.803988888888889,-0.502788888888889,1,0.0277777777777778,-0.166666666666667,2,38,0.0113
"7","776bd4425aad8f9fe348f97eb64e035f",2,3,4,2,9,3,"sars",0.815984127724822,0.5,0.3095,1.51919259259259,-0.560144444444444,0.333333333333333,0.220164609053498,0.277777777777778,2,38,0.0113
"8","776bd4425aad8f9fe348f97eb64e035f",2,3,9,2,9,4,"sars",0.994656977431895,0.574074074074074,0.3063,3.90234,-0.916155555555556,-0.333333333333333,0.528703703703704,0.833333333333333,2,38,0.0113
"9","776bd4425aad8f9fe348f97eb64e035f",3,7,0,3,9,1,"sars",0.520630856046014,0.833333333333333,0.457577777777778,1.09677777777778,-0.637222222222222,1,0.0672153635116598,-0.259259259259259,2,38,1e-04
"10","776bd4425aad8f9fe348f97eb64e035f",3,7,4,3,9,2,"sars",0.976766890787013,0.537037037037037,0.530311111111111,2.43463518518519,-1.02666666666667,0.333333333333333,0.218005385357923,0.185185185185185,2,38,1e-04
"11","776bd4425aad8f9fe348f97eb64e035f",3,7,9,3,9,3,"sars",0.999932789456077,0.685185185185185,0.583444444444444,6.60081222222222,-1.85098888888889,-0.333333333333333,0.485779606767261,0.740740740740741,3,38,1e-04
"12","776bd4425aad8f9fe348f97eb64e035f",3,7,4,3,9,4,"sars",0.999933333333353,0.623941798941799,0.928233333333333,31.9360185185185,-5.15014444444444,0.333333333333333,0.218005385357923,0.185185185185185,2,38,1e-04
"13","776bd4425aad8f9fe348f97eb64e035f",4,7,4,12,9,1,"sars",0.870524311841337,0.611111111111111,0.232333333333333,1.15031666666667,-0.379677777777778,0.333333333333333,0.21804983996342,0.25,2,38,0.0013
"14","776bd4425aad8f9fe348f97eb64e035f",4,7,9,12,9,2,"sars",0.82960302122526,0.5,0.0929333333333333,1.57206888888889,-0.151266666666667,-0.333333333333333,0.51468621399177,0.805555555555556,2,38,0.0013
"15","776bd4425aad8f9fe348f97eb64e035f",4,7,4,12,9,3,"sars",0.984667093333593,0.574074074074074,0.546377777777778,4.79564074074074,-1.42155555555556,0.333333333333333,0.21804983996342,0.25,2,38,0.0013
"16","776bd4425aad8f9fe348f97eb64e035f",4,7,14,12,9,4,"sars",0.999933333333353,0.574074074074074,0.351011111111111,8.28250333333333,-1.79618888888889,-0.555555555555556,0.885299497027892,1.36111111111111,2,38,0.0013
"17","776bd4425aad8f9fe348f97eb64e035f",5,11,9,0,9,1,"sars",0.884875793713627,0.777777777777778,-0.125877777777778,0.935365555555556,0.277944444444444,-0.333333333333333,0.491917695473251,0.755555555555556,2,38,0.0011
"18","776bd4425aad8f9fe348f97eb64e035f",5,11,4,0,9,2,"sars",0.691918098277012,0.5,0.255755555555556,1.35880740740741,-0.449333333333333,0.333333333333333,0.217411979881116,0.2,2,38,0.0011
"19","776bd4425aad8f9fe348f97eb64e035f",5,11,14,0,9,3,"sars",0.973966028200243,0.5,-0.0949777777777778,1.68600962962963,0.108211111111111,-0.555555555555556,0.846723365340649,1.31111111111111,2,38,0.0011
"20","776bd4425aad8f9fe348f97eb64e035f",6,20,4,0,9,1,"sars",0.779028327145598,0.5,0.368988888888889,1.74370740740741,-0.667888888888889,0.333333333333333,0.233856627546614,0.0740740740740741,2,38,0
"21","776bd4425aad8f9fe348f97eb64e035f",6,20,14,0,9,2,"sars",0.727786267606684,0.611111111111111,0.121633333333333,2.09601185185185,-0.349611111111111,-0.555555555555556,0.76072753137225,1.18518518518519,3,38,0
"22","776bd4425aad8f9fe348f97eb64e035f",7,24,14,0,9,1,"sars",0.84197212803624,0.5,-0.114366666666667,1.32730444444444,0.209744444444444,-0.555555555555556,0.754228605022256,1.17460317460317,3,38,0
